x	 prey 	 predator
68.0164	2.20107	0.246953
68.0343	2.24093	0.246167
68.0522	2.28134	0.245404
68.0699	2.32233	0.244665
68.0876	2.36391	0.243948
68.1053	2.40607	0.243254
68.1228	2.44883	0.242583
68.1403	2.4922	0.241934
68.1578	2.53619	0.241308
68.1752	2.58081	0.240704
68.1925	2.62605	0.240123
68.2097	2.67195	0.239564
68.2269	2.71849	0.239027
68.2441	2.7657	0.238512
68.2611	2.81358	0.238019
68.2782	2.86214	0.237548
68.2952	2.9114	0.2371
68.3121	2.96136	0.236673
68.329	3.01203	0.236269
68.3458	3.06343	0.235886
68.3626	3.11556	0.235526
68.3793	3.16843	0.235188
68.396	3.22206	0.234873
68.4126	3.27646	0.234579
68.4292	3.33163	0.234308
68.4458	3.3876	0.23406
68.4623	3.44437	0.233834
68.4788	3.50195	0.233631
68.4952	3.56036	0.233451
68.5116	3.61961	0.233294
68.5279	3.6797	0.233161
68.5443	3.74067	0.23305
68.5606	3.8025	0.232964
68.5768	3.86523	0.232901
68.593	3.92887	0.232862
68.6092	3.99342	0.232847
68.6254	4.0589	0.232857
68.6415	4.12533	0.232891
68.6576	4.19271	0.232951
68.6736	4.26107	0.233035
68.6897	4.33043	0.233146
68.7057	4.40078	0.233282
68.7217	4.47216	0.233445
68.7376	4.54458	0.233634
68.7536	4.61804	0.233851
68.7695	4.69258	0.234094
68.7854	4.7682	0.234366
68.8012	4.84493	0.234666
68.8171	4.92277	0.234995
68.8329	5.00176	0.235353
68.8487	5.08189	0.235741
68.8645	5.16321	0.236159
68.8803	5.24572	0.236607
68.896	5.32944	0.237088
68.9117	5.41439	0.2376
68.9275	5.50059	0.238145
68.9432	5.58807	0.238723
68.9589	5.67684	0.239335
68.9745	5.76692	0.239982
68.9902	5.85834	0.240664
69.0059	5.95112	0.241383
69.0215	6.04528	0.242139
69.0372	6.14085	0.242932
69.0528	6.23784	0.243765
69.0684	6.33628	0.244637
69.084	6.4362	0.24555
69.0996	6.53763	0.246505
69.1152	6.64058	0.247503
69.1308	6.74508	0.248545
69.1464	6.85117	0.249632
69.162	6.95887	0.250766
69.1776	7.0682	0.251947
69.1932	7.17921	0.253178
69.2088	7.29191	0.254459
69.2244	7.40634	0.255792
69.2401	7.52252	0.257178
69.2557	7.64051	0.25862
69.2713	7.76031	0.260119
69.2869	7.88198	0.261676
69.3025	8.00555	0.263294
69.3182	8.13104	0.264975
69.3338	8.25851	0.26672
69.3495	8.38798	0.268533
69.3652	8.5195	0.270414
69.3809	8.65311	0.272368
69.3966	8.78885	0.274395
69.4123	8.92677	0.2765
69.4281	9.0669	0.278684
69.4438	9.20931	0.280951
69.4596	9.35402	0.283305
69.4755	9.50111	0.285747
69.4913	9.65061	0.288283
69.5072	9.80258	0.290916
69.5231	9.95709	0.293649
69.539	10.1142	0.296488
69.555	10.2739	0.299436
69.571	10.4364	0.302498
69.5871	10.6016	0.305681
69.6032	10.7697	0.308988
69.6193	10.9407	0.312426
69.6355	11.1146	0.316001
69.6518	11.2917	0.31972
69.6681	11.4719	0.32359
69.6844	11.6554	0.327619
69.7009	11.8422	0.331814
69.7174	12.0325	0.336186
69.7339	12.2262	0.340742
69.7506	12.4237	0.345494
69.7673	12.6249	0.350454
69.7841	12.83	0.355632
69.801	13.0392	0.361042
69.818	13.2525	0.366699
69.8351	13.4701	0.372618
69.8523	13.6923	0.378816
69.8697	13.9191	0.385312
69.8871	14.1507	0.392128
69.9048	14.3875	0.399286
69.9225	14.6295	0.406811
69.9405	14.8771	0.414732
69.9586	15.1306	0.42308
69.9769	15.3902	0.431892
69.9954	15.6562	0.441206
70.0142	15.9292	0.45107
70.0332	16.2094	0.461534
70.0525	16.4974	0.472658
70.0721	16.7937	0.484512
70.092	17.099	0.497176
70.1123	17.414	0.510745
70.1331	17.7396	0.525331
70.1543	18.0768	0.54107
70.1761	18.4268	0.558127
70.1985	18.7912	0.576706
70.2217	19.1717	0.597064
70.2457	19.5707	0.619531
70.2708	19.9913	0.644539
70.2972	20.4372	0.672673
70.3251	20.9138	0.704744
70.3551	21.428	0.741906
70.3876	21.989	0.785827
70.4233	22.6058	0.838756
70.4621	23.2763	0.9027
70.5022	23.9633	0.976508
70.5339	24.4976	1.04098
70.5601	24.9331	1.099
70.5837	25.3193	1.15531
70.605	25.6596	1.20934
70.6243	25.9617	1.26133
70.6429	26.2462	1.31433
70.6597	26.4958	1.36455
70.6759	26.7303	1.41541
70.6914	26.9482	1.4664
70.7062	27.1496	1.51724
70.7203	27.3353	1.56778
70.7337	27.5062	1.61798
70.7466	27.6634	1.66783
70.7589	27.8082	1.71738
70.7708	27.9415	1.76668
70.7822	28.0642	1.81577
70.7932	28.1771	1.8647
70.8039	28.2809	1.91353
70.8143	28.3761	1.96231
70.8243	28.4634	2.01106
70.8341	28.5431	2.05982
70.8436	28.6156	2.10863
70.8529	28.6814	2.15751
70.862	28.7407	2.20648
70.8709	28.7938	2.25557
70.8796	28.8409	2.30479
70.8881	28.8823	2.35417
70.8965	28.9182	2.40371
70.9047	28.9488	2.45343
70.9127	28.9742	2.50334
70.9207	28.9946	2.55346
70.9285	29.0102	2.60379
70.9362	29.021	2.65434
70.9437	29.0272	2.70513
70.9512	29.0289	2.75615
70.9586	29.0262	2.80742
70.9658	29.0192	2.85895
70.973	29.008	2.91074
70.9801	28.9926	2.96281
70.9871	28.9732	3.01514
70.9941	28.9498	3.06776
71.0009	28.9225	3.12067
71.0077	28.8914	3.17388
71.0144	28.8564	3.22738
71.0211	28.8177	3.2812
71.0277	28.7753	3.33532
71.0342	28.7292	3.38977
71.0407	28.6795	3.44454
71.0471	28.6262	3.49965
71.0535	28.5694	3.55509
71.0599	28.5091	3.61088
71.0662	28.4453	3.66702
71.0724	28.378	3.72351
71.0787	28.3073	3.78038
71.0849	28.2332	3.83761
71.091	28.1556	3.89522
71.0972	28.0747	3.95322
71.1033	27.9904	4.01162
71.1093	27.9027	4.07042
71.1154	27.8117	4.12963
71.1214	27.7173	4.18926
71.1274	27.6195	4.24932
71.1334	27.5183	4.30982
71.1394	27.4137	4.37077
71.1454	27.3058	4.43219
71.1514	27.1944	4.49408
71.1573	27.0796	4.55645
71.1633	26.9614	4.61932
71.1692	26.8397	4.68271
71.1752	26.7144	4.74662
71.1811	26.5856	4.81108
71.1871	26.4533	4.87609
71.193	26.3173	4.94169
71.199	26.1776	5.00788
71.205	26.0341	5.07469
71.211	25.8869	5.14214
71.2171	25.7358	5.21026
71.2231	25.5807	5.27907
71.2292	25.4215	5.34859
71.2353	25.2582	5.41887
71.2415	25.0907	5.48993
71.2477	24.9188	5.5618
71.2539	24.7423	5.63454
71.2602	24.5612	5.70818
71.2665	24.3752	5.78278
71.2729	24.1843	5.85838
71.2794	23.988	5.93504
71.286	23.7863	6.01284
71.2926	23.5789	6.09184
71.2993	23.3653	6.17213
71.3061	23.1454	6.25381
71.3131	22.9187	6.33699
71.3202	22.6847	6.42178
71.3274	22.4428	6.50833
71.3347	22.1926	6.59681
71.3423	21.9332	6.68742
71.3501	21.6638	6.78039
71.358	21.3832	6.87599
71.3663	21.0903	6.97457
71.3749	20.7834	7.07655
71.3838	20.4606	7.18245
71.3932	20.1193	7.29294
71.4031	19.7562	7.40886
71.4136	19.367	7.53135
71.4249	18.946	7.66187
71.4373	18.4859	7.80224
71.4508	17.9788	7.95426
71.4657	17.4228	8.11784
71.4814	16.8359	8.287
71.4959	16.2959	8.43956
71.5088	15.8208	8.57135
71.5201	15.4032	8.68533
71.5304	15.0302	8.78564
71.5402	14.6738	8.88017
71.5491	14.3553	8.96355
71.5577	14.0499	9.04251
71.566	13.759	9.11681
71.5739	13.4826	9.18661
71.5815	13.2196	9.25223
71.5888	12.9689	9.31408
71.5959	12.7293	9.37253
71.6028	12.4996	9.42795
71.6094	12.2789	9.48065
71.6159	12.0661	9.53089
71.6222	11.8606	9.57891
71.6284	11.6617	9.6249
71.6344	11.4687	9.66903
71.6403	11.2813	9.71146
71.6462	11.0989	9.75229
71.6519	10.9212	9.79165
71.6576	10.7479	9.82963
71.6632	10.5786	9.86631
71.6687	10.4132	9.90177
71.6742	10.2514	9.93607
71.6796	10.093	9.96928
71.6849	9.93774	10.0014
71.6902	9.78558	10.0326
71.6955	9.63631	10.0628
71.7007	9.4898	10.0921
71.7059	9.34592	10.1206
71.7111	9.20456	10.1481
71.7162	9.06561	10.1749
71.7213	8.92897	10.2009
71.7264	8.79455	10.2261
71.7315	8.66228	10.2506
71.7365	8.53205	10.2744
71.7415	8.40382	10.2975
71.7465	8.2775	10.3199
71.7515	8.15302	10.3417
71.7565	8.03034	10.3628
71.7615	7.9094	10.3833
71.7665	7.79013	10.4031
71.7714	7.67249	10.4224
71.7764	7.55643	10.4411
71.7813	7.44191	10.4593
71.7863	7.32889	10.4768
71.7913	7.21732	10.4938
71.7962	7.10716	10.5103
71.8012	6.99838	10.5263
71.8061	6.89095	10.5417
71.8111	6.78483	10.5566
71.8161	6.67999	10.5709
71.8211	6.5764	10.5848
71.8261	6.47404	10.5982
71.8311	6.37287	10.6111
71.8361	6.27287	10.6235
71.8412	6.17401	10.6354
71.8462	6.07628	10.6468
71.8513	5.97965	10.6578
71.8564	5.88409	10.6682
71.8615	5.78959	10.6783
71.8666	5.69613	10.6878
71.8718	5.60369	10.6969
71.877	5.51225	10.7055
71.8822	5.4218	10.7137
71.8874	5.33231	10.7214
71.8926	5.24377	10.7286
71.8979	5.15617	10.7354
71.9032	5.06949	10.7418
71.9085	4.98372	10.7476
71.9139	4.89884	10.7531
71.9193	4.81484	10.758
71.9247	4.73171	10.7626
71.9302	4.64944	10.7666
71.9357	4.56802	10.7702
71.9413	4.48743	10.7734
71.9469	4.40766	10.7761
71.9525	4.32871	10.7783
71.9582	4.25057	10.7801
71.9639	4.17322	10.7814
71.9696	4.09665	10.7822
71.9755	4.02087	10.7826
71.9813	3.94585	10.7825
71.9872	3.8716	10.7819
71.9932	3.7981	10.7808
71.9992	3.72535	10.7793
72.0053	3.65334	10.7772
72.0114	3.58207	10.7747
72.0176	3.51153	10.7717
72.0239	3.4417	10.7682
72.0302	3.3726	10.7641
72.0366	3.3042	10.7596
72.0431	3.23652	10.7545
72.0496	3.16953	10.7489
72.0562	3.10324	10.7428
72.0629	3.03765	10.7361
72.0697	2.97274	10.7288
72.0765	2.90852	10.7211
72.0834	2.84498	10.7127
72.0905	2.78211	10.7038
72.0976	2.71992	10.6943
72.1048	2.65841	10.6842
72.1121	2.59756	10.6735
72.1195	2.53737	10.6622
72.127	2.47785	10.6502
72.1346	2.419	10.6377
72.1423	2.3608	10.6244
72.1502	2.30326	10.6105
72.1581	2.24637	10.596
72.1662	2.19014	10.5807
72.1744	2.13456	10.5647
72.1828	2.07964	10.5481
72.1913	2.02536	10.5306
72.1999	1.97174	10.5125
72.2087	1.91876	10.4935
72.2176	1.86644	10.4737
72.2267	1.81476	10.4532
72.236	1.76374	10.4318
72.2454	1.71336	10.4095
72.2551	1.66364	10.3864
72.2649	1.61456	10.3623
72.2749	1.56614	10.3373
72.2851	1.51837	10.3114
72.2956	1.47125	10.2844
72.3063	1.42479	10.2564
72.3172	1.37898	10.2274
72.3283	1.33383	10.1973
72.3397	1.28934	10.166
72.3514	1.24551	10.1336
72.3634	1.20234	10.1
72.3757	1.15984	10.0651
72.3883	1.11801	10.0289
72.4012	1.07685	9.99137
72.4144	1.03637	9.95241
72.4281	0.99656	9.912
72.4421	0.957436	9.87005
72.4565	0.918998	9.82651
72.4714	0.88125	9.78131
72.4867	0.844196	9.73438
72.5026	0.807842	9.68562
72.5189	0.772192	9.63496
72.5358	0.737253	9.5823
72.5532	0.703031	9.52754
72.5713	0.669531	9.47057
72.5901	0.636762	9.41129
72.6096	0.604731	9.34955
72.6298	0.573446	9.28524
72.6509	0.542917	9.2182
72.6728	0.513155	9.14829
72.6956	0.48417	9.07533
72.7195	0.455975	8.99915
72.7445	0.428585	8.91956
72.7706	0.402015	8.83638
72.798	0.376284	8.74939
72.8268	0.351412	8.6584
72.857	0.327422	8.5632
72.8887	0.304341	8.4636
72.9221	0.282197	8.35944
72.9573	0.261026	8.25058
72.9943	0.240861	8.13696
73.0331	0.221742	8.01859
73.0739	0.203708	7.89561
73.1167	0.186794	7.76828
73.1613	0.171031	7.63701
73.2076	0.156438	7.50237
73.2556	0.143019	7.36504
73.305	0.13076	7.22581
73.3556	0.119628	7.08549
73.4072	0.109571	6.94487
73.4596	0.100524	6.80468
73.5125	0.0924082	6.66554
73.5658	0.0851432	6.52795
73.6194	0.078646	6.39228
73.6732	0.0728362	6.25883
73.727	0.0676387	6.12776
73.7809	0.0629843	5.9992
73.8348	0.0588107	5.8732
73.8887	0.0550623	5.74976
73.9425	0.0516902	5.62888
73.9963	0.0486512	5.51053
74.0501	0.0459077	5.39465
74.1038	0.0434268	5.28119
74.1576	0.0411798	5.17008
74.2113	0.0391415	5.06128
74.265	0.0372901	4.95471
74.3187	0.0356064	4.85032
74.3725	0.0340735	4.74805
74.4263	0.0326768	4.64785
74.4801	0.0314032	4.54965
74.5339	0.0302413	4.45341
74.5879	0.029181	4.35908
74.6419	0.0282134	4.2666
74.6959	0.0273307	4.17595
74.7501	0.0265257	4.08706
74.8043	0.0257922	3.99991
74.8587	0.0251249	3.91444
74.9131	0.0245186	3.83063
74.9677	0.0239692	3.74844
75.0224	0.0234726	3.66782
75.0772	0.0230254	3.58876
75.1321	0.0226246	3.5112
75.1872	0.0222674	3.43513
75.2424	0.0219514	3.36051
75.2978	0.0216745	3.28731
75.3533	0.0214348	3.2155
75.409	0.0212306	3.14505
75.4648	0.0210606	3.07595
75.5208	0.0209234	3.00815
75.577	0.0208181	2.94163
75.6334	0.0207438	2.87638
75.69	0.0206998	2.81236
75.7468	0.0206854	2.74955
75.8037	0.0207003	2.68793
75.8609	0.0207442	2.62747
75.9183	0.0208169	2.56815
75.9759	0.0209185	2.50996
76.0337	0.021049	2.45286
76.0918	0.0212086	2.39685
76.1501	0.0213979	2.34189
76.2086	0.0216171	2.28797
76.2674	0.021867	2.23508
76.3265	0.0221482	2.18318
76.3858	0.0224618	2.13227
76.4454	0.0228087	2.08232
76.5053	0.0231901	2.03331
76.5655	0.0236072	1.98524
76.626	0.0240617	1.93808
76.6867	0.0245552	1.89182
76.7478	0.0250894	1.84644
76.8092	0.0256665	1.80192
76.871	0.0262887	1.75825
76.9331	0.0269584	1.71541
76.9955	0.0276784	1.6734
77.0583	0.0284515	1.63219
77.1214	0.0292812	1.59177
77.185	0.0301708	1.55213
77.2489	0.0311243	1.51325
77.3132	0.0321459	1.47513
77.3779	0.0332402	1.43774
77.443	0.0344123	1.40108
77.5086	0.0356677	1.36514
77.5746	0.0370125	1.3299
77.641	0.0384531	1.29536
77.7079	0.0399967	1.26149
77.7752	0.0416512	1.2283
77.843	0.0434252	1.19578
77.9113	0.0453278	1.16391
77.9801	0.0473693	1.13269
78.0494	0.0495607	1.1021
78.1192	0.051914	1.07215
78.1894	0.0544422	1.04283
78.2602	0.0571594	1.01413
78.3315	0.0600809	0.98605
78.4032	0.0632231	0.95859
78.4754	0.0666034	0.931746
78.548	0.0702407	0.905522
78.621	0.0741546	0.879921
78.6944	0.0783656	0.854947
78.7681	0.0828951	0.830608
78.842	0.0877645	0.806915
78.9161	0.0929954	0.783879
78.9903	0.0986083	0.761516
79.0644	0.104623	0.739842
79.1382	0.111055	0.718876
79.2117	0.117921	0.698636
79.2847	0.125229	0.679141
79.357	0.132985	0.660408
79.4284	0.14119	0.64245
79.4987	0.149841	0.625279
79.5677	0.158926	0.608899
79.6353	0.168432	0.593306
79.7014	0.178341	0.578494
79.7658	0.188632	0.564446
79.8285	0.199284	0.551141
79.8894	0.210274	0.538552
79.9485	0.22158	0.526648
80.0057	0.233181	0.515394
80.0612	0.245057	0.504754
80.1149	0.257192	0.494692
80.1669	0.269571	0.485169
80.2173	0.282181	0.476151
80.2661	0.295013	0.467602
80.3134	0.308058	0.459489
80.3593	0.32131	0.451781
80.4039	0.334764	0.444449
80.4472	0.348416	0.437465
80.4893	0.362265	0.430806
80.5302	0.37631	0.424447
80.5701	0.39055	0.418368
80.609	0.404986	0.41255
80.6469	0.419618	0.406975
80.684	0.434449	0.401627
80.7201	0.44948	0.39649
80.7555	0.464714	0.391552
80.7901	0.480154	0.3868
80.824	0.495801	0.382222
80.8572	0.511659	0.377809
80.8898	0.527732	0.37355
80.9218	0.544022	0.369437
80.9532	0.560534	0.365462
80.984	0.57727	0.361617
81.0143	0.594234	0.357896
81.0441	0.61143	0.354292
81.0734	0.628861	0.350798
81.1022	0.646532	0.347411
81.1307	0.664446	0.344124
81.1587	0.682607	0.340933
81.1863	0.701018	0.337833
81.2135	0.719685	0.334822
81.2404	0.738611	0.331893
81.2669	0.757799	0.329045
81.293	0.777255	0.326274
81.3189	0.796981	0.323576
81.3444	0.816984	0.320949
81.3696	0.837265	0.318391
81.3946	0.85783	0.315897
81.4192	0.878684	0.313467
81.4436	0.899829	0.311098
81.4677	0.921272	0.308787
81.4916	0.943015	0.306533
81.5153	0.965064	0.304334
81.5387	0.987424	0.302188
81.5618	1.0101	0.300093
81.5848	1.03309	0.298047
81.6076	1.05641	0.29605
81.6301	1.08005	0.2941
81.6524	1.10403	0.292195
81.6746	1.12835	0.290334
81.6966	1.15301	0.288516
81.7184	1.17802	0.28674
81.74	1.20338	0.285004
81.7614	1.2291	0.283308
81.7827	1.25519	0.28165
81.8038	1.28164	0.28003
81.8248	1.30847	0.278446
81.8456	1.33567	0.276899
81.8662	1.36326	0.275387
81.8868	1.39124	0.273908
81.9071	1.41962	0.272464
81.9274	1.4484	0.271052
81.9475	1.47759	0.269672
81.9675	1.50718	0.268324
81.9874	1.5372	0.267006
82.0071	1.56764	0.265719
82.0267	1.59852	0.264462
82.0462	1.62983	0.263234
82.0656	1.66158	0.262035
82.0849	1.69378	0.260864
82.1041	1.72644	0.259721
82.1232	1.75956	0.258605
82.1421	1.79316	0.257516
82.161	1.82722	0.256454
82.1798	1.86177	0.255418
82.1985	1.89681	0.254408
82.2171	1.93235	0.253423
82.2356	1.96839	0.252464
82.254	2.00494	0.25153
82.2723	2.04201	0.25062
82.2905	2.0796	0.249735
82.3087	2.11773	0.248874
82.3268	2.1564	0.248037
82.3448	2.19562	0.247223
82.3627	2.23539	0.246433
82.3806	2.27573	0.245667
82.3984	2.31664	0.244923
82.4161	2.35814	0.244203
82.4337	2.40022	0.243506
82.4513	2.4429	0.242831
82.4688	2.48619	0.242179
82.4863	2.53009	0.241549
82.5037	2.57462	0.240942
82.521	2.61978	0.240357
82.5383	2.66558	0.239794
82.5555	2.71204	0.239254
82.5726	2.75915	0.238735
82.5897	2.80694	0.238239
82.6067	2.85541	0.237765
82.6237	2.90457	0.237313
82.6407	2.95444	0.236883
82.6575	3.00501	0.236475
82.6744	3.0563	0.23609
82.6912	3.10833	0.235726
82.7079	3.16111	0.235385
82.7246	3.21463	0.235066
82.7412	3.26892	0.234769
82.7579	3.32399	0.234495
82.7744	3.37985	0.234244
82.7909	3.43651	0.234015
82.8074	3.49398	0.233808
82.8239	3.55227	0.233625
82.8403	3.61141	0.233465
82.8566	3.67139	0.233328
82.873	3.73223	0.233214
82.8892	3.79395	0.233124
82.9055	3.85656	0.233058
82.9217	3.92007	0.233015
82.9379	3.98449	0.232997
82.9541	4.04985	0.233004
82.9702	4.11614	0.233035
82.9863	4.1834	0.233091
83.0024	4.25163	0.233172
83.0184	4.32084	0.233279
83.0344	4.39106	0.233412
83.0504	4.4623	0.233571
83.0664	4.53458	0.233757
83.0823	4.6079	0.23397
83.0982	4.68229	0.23421
83.1141	4.75776	0.234478
83.13	4.83434	0.234774
83.1458	4.91203	0.235099
83.1617	4.99086	0.235454
83.1775	5.07084	0.235837
83.1933	5.15199	0.236252
83.209	5.23434	0.236696
83.2248	5.31789	0.237173
83.2405	5.40268	0.237681
83.2563	5.48871	0.238222
83.272	5.57601	0.238796
83.2877	5.66461	0.239403
83.3033	5.75451	0.240046
83.319	5.84575	0.240724
83.3347	5.93835	0.241438
83.3503	6.03232	0.242189
83.366	6.12769	0.242978
83.3816	6.22449	0.243806
83.3972	6.32274	0.244674
83.4128	6.42246	0.245582
83.4285	6.52368	0.246532
83.4441	6.62642	0.247524
83.4597	6.73072	0.248561
83.4753	6.83659	0.249643
83.4909	6.94407	0.250771
83.5065	7.05318	0.251946
83.5221	7.16396	0.253171
83.5377	7.27643	0.254446
83.5533	7.39063	0.255773
83.5689	7.50658	0.257153
83.5845	7.62432	0.258588
83.6001	7.74388	0.26008
83.6158	7.8653	0.261631
83.6314	7.98861	0.263241
83.647	8.11384	0.264915
83.6627	8.24104	0.266653
83.6783	8.37025	0.268457
83.694	8.50149	0.270331
83.7097	8.63482	0.272276
83.7254	8.77028	0.274294
83.7412	8.9079	0.27639
83.7569	9.04774	0.278565
83.7727	9.18984	0.280823
83.7885	9.33425	0.283166
83.8043	9.48102	0.285598
83.8201	9.6302	0.288123
83.836	9.78184	0.290744
83.8519	9.93601	0.293466
83.8679	10.0928	0.296292
83.8838	10.2521	0.299228
83.8999	10.4142	0.302277
83.9159	10.5791	0.305445
83.932	10.7468	0.308738
83.9481	10.9174	0.312161
83.9643	11.091	0.31572
83.9806	11.2676	0.319422
83.9969	11.4474	0.323275
84.0132	11.6305	0.327285
84.0296	11.8168	0.331461
84.0461	12.0066	0.335812
84.0627	12.2	0.340347
84.0793	12.3969	0.345076
84.096	12.5977	0.350011
84.1128	12.8023	0.355163
84.1297	13.0109	0.360546
84.1467	13.2236	0.366174
84.1638	13.4407	0.372062
84.181	13.6623	0.378228
84.1984	13.8885	0.384689
84.2158	14.1195	0.391467
84.2334	14.3556	0.398585
84.2512	14.597	0.406066
84.2691	14.8439	0.41394
84.2872	15.0965	0.422238
84.3055	15.3553	0.430994
84.324	15.6206	0.440249
84.3427	15.8926	0.450047
84.3617	16.1719	0.460439
84.3809	16.4589	0.471484
84.4005	16.7542	0.483251
84.4204	17.0583	0.495817
84.4407	17.3721	0.509276
84.4614	17.6963	0.523738
84.4826	18.032	0.539337
84.5043	18.3804	0.556232
84.5266	18.7429	0.574624
84.5497	19.1214	0.594761
84.5736	19.5181	0.616965
84.5986	19.9358	0.641653
84.6248	20.3785	0.66939
84.6526	20.8511	0.700954
84.6823	21.3605	0.737453
84.7144	21.9154	0.780486
84.7497	22.5253	0.832246
84.7883	23.1904	0.894879
84.8284	23.8785	0.967758
84.8606	24.4239	1.03265
84.8874	24.8691	1.09121
84.9115	25.2634	1.14802
84.9331	25.6099	1.20243
84.9527	25.9168	1.25471
84.9715	26.2057	1.30799
84.9884	26.4584	1.35837
85.0048	26.6958	1.4094
85.0204	26.9163	1.46053
85.0353	27.12	1.51149
85.0495	27.3076	1.56213
85.0631	27.4802	1.61241
85.076	27.639	1.66232
85.0884	27.7852	1.71192
85.1003	27.9197	1.76125
85.1118	28.0436	1.81036
85.1228	28.1575	1.85932
85.1336	28.2623	1.90816
85.1439	28.3584	1.95693
85.154	28.4465	2.00568
85.1638	28.527	2.05444
85.1734	28.6004	2.10323
85.1827	28.6669	2.1521
85.1918	28.7268	2.20106
85.2007	28.7806	2.25013
85.2095	28.8284	2.29933
85.218	28.8704	2.34869
85.2264	28.9069	2.3982
85.2346	28.9381	2.4479
85.2427	28.9641	2.49779
85.2506	28.985	2.54788
85.2585	29.0011	2.59818
85.2662	29.0124	2.6487
85.2738	29.0192	2.69945
85.2812	29.0214	2.75044
85.2886	29.0191	2.80168
85.2959	29.0126	2.85318
85.3031	29.0019	2.90493
85.3102	28.987	2.95696
85.3172	28.968	3.00926
85.3241	28.9451	3.06184
85.331	28.9182	3.11471
85.3378	28.8875	3.16788
85.3445	28.853	3.22135
85.3512	28.8147	3.27512
85.3578	28.7727	3.32921
85.3644	28.727	3.38361
85.3709	28.6777	3.43834
85.3773	28.6249	3.4934
85.3837	28.5684	3.5488
85.3901	28.5085	3.60455
85.3964	28.4451	3.66064
85.4026	28.3782	3.71709
85.4089	28.3079	3.77391
85.4151	28.2342	3.83109
85.4212	28.157	3.88866
85.4274	28.0765	3.94661
85.4335	27.9926	4.00495
85.4395	27.9053	4.0637
85.4456	27.8146	4.12286
85.4516	27.7206	4.18244
85.4577	27.6232	4.24244
85.4637	27.5224	4.30289
85.4696	27.4182	4.36379
85.4756	27.3107	4.42514
85.4816	27.1997	4.48697
85.4875	27.0853	4.54928
85.4935	26.9675	4.61209
85.4995	26.8461	4.67541
85.5054	26.7213	4.73926
85.5114	26.5929	4.80365
85.5173	26.461	4.8686
85.5233	26.3254	4.93412
85.5293	26.1861	5.00024
85.5353	26.0431	5.06697
85.5413	25.8963	5.13434
85.5473	25.7457	5.20238
85.5534	25.591	5.2711
85.5595	25.4324	5.34054
85.5656	25.2696	5.41072
85.5717	25.1025	5.48169
85.5779	24.9311	5.55347
85.5841	24.7552	5.6261
85.5904	24.5746	5.69963
85.5968	24.3892	5.77411
85.6032	24.1988	5.84959
85.6096	24.0031	5.92613
85.6162	23.8021	6.00379
85.6228	23.5953	6.08265
85.6295	23.3824	6.16279
85.6363	23.1633	6.24431
85.6433	22.9373	6.3273
85.6503	22.7041	6.4119
85.6575	22.4632	6.49825
85.6649	22.214	6.58651
85.6724	21.9556	6.67687
85.6801	21.6873	6.76956
85.6881	21.4081	6.86485
85.6963	21.1166	6.96309
85.7049	20.8113	7.06467
85.7138	20.4903	7.17012
85.7231	20.1512	7.28006
85.7329	19.7906	7.39535
85.7434	19.4045	7.51707
85.7546	18.9873	7.64664
85.7669	18.5317	7.78586
85.7803	18.03	7.93657
85.795	17.4788	8.09904
85.8107	16.8936	8.26807
85.8253	16.3485	8.42241
85.8384	15.867	8.55623
85.8499	15.4439	8.6719
85.8602	15.0667	8.77352
85.8702	14.7065	8.86919
85.8791	14.3853	8.95339
85.8878	14.0775	9.03308
85.8961	13.7846	9.10799
85.9041	13.5063	9.17831
85.9117	13.2419	9.24438
85.9191	12.9899	9.3066
85.9262	12.7492	9.36539
85.9331	12.5186	9.42109
85.9397	12.297	9.47404
85.9462	12.0836	9.5245
85.9526	11.8774	9.57272
85.9587	11.6779	9.61889
85.9648	11.4844	9.66319
85.9707	11.2965	9.70576
85.9766	11.1136	9.74674
85.9824	10.9355	9.78622
85.988	10.7618	9.82432
85.9936	10.5922	9.86112
85.9992	10.4265	9.89668
86.0046	10.2643	9.93109
86.01	10.1056	9.96439
86.0154	9.95014	9.99664
86.0207	9.79771	10.0279
86.026	9.64819	10.0582
86.0312	9.50144	10.0876
86.0364	9.35734	10.1161
86.0416	9.21577	10.1437
86.0467	9.07661	10.1706
86.0518	8.93978	10.1966
86.0569	8.80518	10.2219
86.062	8.67272	10.2465
86.067	8.54233	10.2703
86.072	8.41392	10.2935
86.0771	8.28744	10.3159
86.0821	8.16282	10.3377
86.087	8.03999	10.3589
86.092	7.9189	10.3794
86.097	7.79949	10.3994
86.102	7.68172	10.4187
86.1069	7.56553	10.4375
86.1119	7.45089	10.4556
86.1168	7.33774	10.4733
86.1218	7.22605	10.4903
86.1268	7.11578	10.5068
86.1317	7.00689	10.5228
86.1367	6.89935	10.5383
86.1417	6.79312	10.5532
86.1467	6.68818	10.5676
86.1516	6.58449	10.5815
86.1567	6.48202	10.595
86.1617	6.38076	10.6079
86.1667	6.28067	10.6203
86.1717	6.18172	10.6323
86.1768	6.0839	10.6437
86.1819	5.98718	10.6547
86.187	5.89154	10.6652
86.1921	5.79696	10.6753
86.1972	5.70342	10.6849
86.2023	5.61089	10.694
86.2075	5.51938	10.7027
86.2127	5.42884	10.7109
86.2179	5.33928	10.7186
86.2232	5.25067	10.7259
86.2285	5.16299	10.7327
86.2338	5.07624	10.7391
86.2391	4.9904	10.745
