# t	fit_ln(y)
4.08	4.26252	4.29792	4.22712	4.23332	4.29172
4.09	4.26081	4.29621	4.22541	4.23154	4.29008
4.1	4.25911	4.29451	4.2237	4.22976	4.28845
4.11	4.2574	4.2928	4.222	4.22799	4.28681
4.12	4.25569	4.2911	4.22029	4.22621	4.28518
4.13	4.25399	4.28939	4.21859	4.22443	4.28354
4.14	4.25228	4.28768	4.21688	4.22265	4.28191
4.15	4.25058	4.28598	4.21517	4.22088	4.28028
4.16	4.24887	4.28427	4.21347	4.2191	4.27864
4.17	4.24716	4.28256	4.21176	4.21732	4.27701
4.18	4.24546	4.28086	4.21005	4.21554	4.27537
4.19	4.24375	4.27915	4.20835	4.21376	4.27374
4.2	4.24204	4.27745	4.20664	4.21199	4.2721
4.21	4.24034	4.27574	4.20494	4.21021	4.27047
4.22	4.23863	4.27403	4.20323	4.20843	4.26883
4.23	4.23693	4.27233	4.20152	4.20665	4.2672
4.24	4.23522	4.27062	4.19982	4.20487	4.26556
4.25	4.23351	4.26891	4.19811	4.2031	4.26393
4.26	4.23181	4.26721	4.1964	4.20132	4.26229
4.27	4.2301	4.2655	4.1947	4.19954	4.26066
4.28	4.22839	4.2638	4.19299	4.19776	4.25902
4.29	4.22669	4.26209	4.19129	4.19599	4.25739
4.3	4.22498	4.26038	4.18958	4.19421	4.25575
4.31	4.22328	4.25868	4.18787	4.19243	4.25412
4.32	4.22157	4.25697	4.18617	4.19065	4.25249
4.33	4.21986	4.25526	4.18446	4.18887	4.25085
4.34	4.21816	4.25356	4.18275	4.1871	4.24922
4.35	4.21645	4.25185	4.18105	4.18532	4.24758
4.36	4.21474	4.25015	4.17934	4.18354	4.24595
4.37	4.21304	4.24844	4.17764	4.18176	4.24431
4.38	4.21133	4.24673	4.17593	4.17999	4.24268
4.39	4.20963	4.24503	4.17422	4.17821	4.24104
4.4	4.20792	4.24332	4.17252	4.17643	4.23941
4.41	4.20621	4.24161	4.17081	4.17465	4.23777
4.42	4.20451	4.23991	4.1691	4.17287	4.23614
4.43	4.2028	4.2382	4.1674	4.1711	4.2345
4.44	4.20109	4.2365	4.16569	4.16932	4.23287
4.45	4.19939	4.23479	4.16399	4.16754	4.23123
4.46	4.19768	4.23308	4.16228	4.16576	4.2296
4.47	4.19598	4.23138	4.16057	4.16399	4.22797
4.48	4.19427	4.22967	4.15887	4.16221	4.22633
4.49	4.19256	4.22796	4.15716	4.16043	4.2247
4.5	4.19086	4.22626	4.15545	4.15865	4.22306
4.51	4.18915	4.22455	4.15375	4.15687	4.22143
4.52	4.18744	4.22285	4.15204	4.1551	4.21979
4.53	4.18574	4.22114	4.15034	4.15332	4.21816
4.54	4.18403	4.21943	4.14863	4.15154	4.21652
4.55	4.18233	4.21773	4.14692	4.14976	4.21489
4.56	4.18062	4.21602	4.14522	4.14798	4.21325
4.57	4.17891	4.21431	4.14351	4.14621	4.21162
4.58	4.17721	4.21261	4.1418	4.14443	4.20998
4.59	4.1755	4.2109	4.1401	4.14265	4.20835
4.6	4.17379	4.2092	4.13839	4.14087	4.20671
4.61	4.17209	4.20749	4.13669	4.1391	4.20508
4.62	4.17038	4.20578	4.13498	4.13732	4.20345
4.63	4.16868	4.20408	4.13327	4.13554	4.20181
4.64	4.16697	4.20237	4.13157	4.13376	4.20018
4.65	4.16526	4.20066	4.12986	4.13198	4.19854
4.66	4.16356	4.19896	4.12815	4.13021	4.19691
4.67	4.16185	4.19725	4.12645	4.12843	4.19527
4.68	4.16014	4.19555	4.12474	4.12665	4.19364
4.69	4.15844	4.19384	4.12304	4.12487	4.192
4.7	4.15673	4.19213	4.12133	4.1231	4.19037
4.71	4.15503	4.19043	4.11962	4.12132	4.18873
4.72	4.15332	4.18872	4.11792	4.11954	4.1871
