x	 y 	 value
7.82709	0.449505	6.70757
7.83597	0.509002	6.68628
7.84485	0.568296	6.66235
7.85374	0.627365	6.6358
7.86262	0.686188	6.60662
7.8715	0.744742	6.57484
7.88039	0.803006	6.54046
7.88927	0.860959	6.5035
7.89816	0.91858	6.46396
7.90705	0.975847	6.42187
7.91594	1.03274	6.37723
7.92483	1.08924	6.33005
7.93372	1.14532	6.28037
7.94262	1.20096	6.22818
7.95151	1.25614	6.17352
7.96042	1.31085	6.11639
7.96932	1.36505	6.05681
7.97823	1.41874	5.99481
7.98714	1.47188	5.9304
7.99606	1.52447	5.8636
8.00498	1.57647	5.79443
8.01391	1.62788	5.72292
8.02284	1.67867	5.64908
8.03177	1.72882	5.57295
8.04072	1.77831	5.49453
8.04966	1.82712	5.41386
8.05862	1.87524	5.33096
8.06758	1.92264	5.24586
8.07655	1.96931	5.15857
8.08553	2.01523	5.06913
